2.110257893800735474e-01,2.068676352500915527e-01,7.948827743530273438e-01,-1.117363572120666504e-02,3.801569342613220215e-02,4.365130662918090820e-01,8.988249301910400391e-01,-3.313021659851074219e-01,1.062493249773979187e-01,3.071667551994323730e-01,1.054665353149175644e-02,4.435357451438903809e-02,-5.935655534267425537e-02,1.499749869108200073e-01,8.986716717481613159e-02,3.125801086425781250e-01,5.589728429913520813e-02,-1.678456813097000122e-01,8.444069325923919678e-02,8.585134893655776978e-02,-3.523728847503662109e-01,6.578337550163269043e-01,-5.741829872131347656e-01,5.891814827919006348e-01,2.025796771049499512e-01,3.054158017039299011e-02,-4.401893019676208496e-01,5.777217745780944824e-01,1.042497396469116211e+00,-3.238159418106079102e-01
2.174070030450820923e-01,2.234531939029693604e-01,7.974128723144531250e-01,-1.543050538748502731e-02,3.849906101822853088e-02,4.241619110107421875e-01,9.046360254287719727e-01,-3.062372207641601562e-01,1.223572343587875366e-01,3.225297033786773682e-01,1.141890697181224823e-02,3.258148580789566040e-02,-5.806773900985717773e-02,1.524788737297058105e-01,9.219062328338623047e-02,3.222436904907226562e-01,7.810517400503158569e-02,-1.223147734999656677e-01,1.151883825659751892e-01,6.000217050313949585e-02,-4.334628283977508545e-01,7.024065256118774414e-01,-5.500806570053100586e-01,5.801225304603576660e-01,2.043326050043106079e-01,3.949801251292228699e-02,-4.596096575260162354e-01,5.702875852584838867e-01,1.055414676666259766e+00,-3.090282976627349854e-01
2.261429280042648315e-01,2.434185892343521118e-01,8.005645275115966797e-01,-2.264349348843097687e-02,4.042891412973403931e-02,4.191789925098419189e-01,9.067203402519226074e-01,-2.843039333820343018e-01,1.334966421127319336e-01,3.447500169277191162e-01,1.507426798343658447e-02,-7.045459933578968048e-03,-4.964891076087951660e-02,1.491443663835525513e-01,1.022630929946899414e-01,3.320540189743041992e-01,1.110766604542732239e-01,-4.804368689656257629e-02,1.684355288743972778e-01,2.799589000642299652e-02,-4.911464154720306396e-01,7.375538349151611328e-01,-5.523567199707031250e-01,5.864804387092590332e-01,2.129256129264831543e-01,4.873957857489585876e-02,-4.746139049530029297e-01,5.562747716903686523e-01,1.062039852142333984e+00,-2.904039919376373291e-01
2.386799454689025879e-01,2.586492002010345459e-01,8.050541877746582031e-01,-3.097875602543354034e-02,4.345817491412162781e-02,4.279490709304809570e-01,9.022257328033447266e-01,-2.719358503818511963e-01,1.416551917791366577e-01,3.285542428493499756e-01,6.831630133092403412e-03,-2.367574721574783325e-02,-3.621373698115348816e-02,1.155173256993293762e-01,1.275311410427093506e-01,2.712127864360809326e-01,1.894323378801345825e-01,5.624218285083770752e-02,2.330698519945144653e-01,-1.929673366248607635e-02,-5.468340516090393066e-01,7.645150423049926758e-01,-5.524007678031921387e-01,5.965131521224975586e-01,2.178246527910232544e-01,5.109151825308799744e-02,-4.928013384342193604e-01,5.470555424690246582e-01,1.078159332275390625e+00,-2.829373478889465332e-01
2.504314184188842773e-01,2.720557153224945068e-01,8.079469203948974609e-01,-3.651516884565353394e-02,4.544163122773170471e-02,4.302905201911926270e-01,9.008061885833740234e-01,-2.564437687397003174e-01,1.501362919807434082e-01,3.332560956478118896e-01,7.961304858326911926e-03,-4.699734225869178772e-02,-3.346015512943267822e-02,1.004468277096748352e-01,1.518194228410720825e-01,2.261804938316345215e-01,2.365677952766418457e-01,1.454310566186904907e-01,2.617905437946319580e-01,-4.502527788281440735e-02,-5.908797383308410645e-01,7.884501218795776367e-01,-5.535944104194641113e-01,6.167419552803039551e-01,2.289739996194839478e-01,5.219091102480888367e-02,-4.985363185405731201e-01,5.354903340339660645e-01,1.087773561477661133e+00,-2.769458889961242676e-01
2.655251622200012207e-01,2.841998636722564697e-01,8.111294507980346680e-01,-4.389560595154762268e-02,4.510296508669853210e-02,4.303612411022186279e-01,9.004599452018737793e-01,-2.355201393365859985e-01,1.714863181114196777e-01,3.379490077495574951e-01,9.142724797129631042e-03,-7.012944668531417847e-02,-3.440184146165847778e-02,8.099966496229171753e-02,1.795116215944290161e-01,1.612414121627807617e-01,2.932949960231781006e-01,2.290439903736114502e-01,2.617999911308288574e-01,-6.025314703583717346e-02,-6.246055960655212402e-01,8.095430731773376465e-01,-5.605251193046569824e-01,6.397851109504699707e-01,2.444086223840713501e-01,5.847908183932304382e-02,-4.939509630203247070e-01,5.254270434379577637e-01,1.095982551574707031e+00,-2.700518369674682617e-01
2.846597433090209961e-01,3.003462851047515869e-01,8.156173825263977051e-01,-5.410252884030342102e-02,4.643077403306961060e-02,4.338680803775787354e-01,8.981512188911437988e-01,-2.127343863248825073e-01,1.949209719896316528e-01,3.348452448844909668e-01,4.242643713951110840e-03,-9.568029642105102539e-02,-3.046403639018535614e-02,3.519894555211067200e-02,1.967213898897171021e-01,7.268805801868438721e-02,3.927587270736694336e-01,3.090208470821380615e-01,2.617999911308288574e-01,-8.409300446510314941e-02,-6.722639799118041992e-01,8.235978484153747559e-01,-5.701166987419128418e-01,6.768637895584106445e-01,2.528499364852905273e-01,6.565197557210922241e-02,-4.762437641620635986e-01,5.191962122917175293e-01,1.111272931098937988e+00,-2.615135312080383301e-01
2.916800081729888916e-01,3.168129324913024902e-01,8.195703625679016113e-01,-6.380774825811386108e-02,4.279882833361625671e-02,4.394444227218627930e-01,8.949779272079467773e-01,-1.902583390474319458e-01,2.070240825414657593e-01,3.281365334987640381e-01,-2.667773514986038208e-03,-1.167972907423973083e-01,-2.113042026758193970e-02,-1.122037600725889206e-02,1.815408617258071899e-01,-9.269848465919494629e-03,4.916770458221435547e-01,3.568269312381744385e-01,2.617999911308288574e-01,-9.072942286729812622e-02,-7.118084430694580078e-01,8.315239548683166504e-01,-5.691995024681091309e-01,7.092205882072448730e-01,2.640915811061859131e-01,7.658213376998901367e-02,-4.542488753795623779e-01,5.124394297599792480e-01,1.130741953849792480e+00,-2.682883441448211670e-01
2.937372624874114990e-01,3.351104855537414551e-01,8.229265213012695312e-01,-7.143178582191467285e-02,4.014829918742179871e-02,4.474427700042724609e-01,8.905507326126098633e-01,-1.703712046146392822e-01,2.047084271907806396e-01,3.107389509677886963e-01,-1.197950914502143860e-02,-1.371375173330307007e-01,-6.532385013997554779e-03,-6.528779864311218262e-02,1.488700658082962036e-01,-7.790243625640869141e-02,5.873947739601135254e-01,3.696065545082092285e-01,2.617999911308288574e-01,-1.039298772811889648e-01,-7.478834986686706543e-01,8.243448734283447266e-01,-5.881730914115905762e-01,7.337067723274230957e-01,2.721752524375915527e-01,9.443338215351104736e-02,-4.343870580196380615e-01,5.021876096725463867e-01,1.147545218467712402e+00,-2.698301970958709717e-01
2.921161949634552002e-01,3.497993648052215576e-01,8.253352642059326172e-01,-7.435853779315948486e-02,3.556382656097412109e-02,4.609138071537017822e-01,8.836087584495544434e-01,-1.532185375690460205e-01,1.916341632604598999e-01,2.848123610019683838e-01,-1.824478991329669952e-02,-1.481997668743133545e-01,3.461089450865983963e-03,-1.087905913591384888e-01,1.088785901665687561e-01,-9.995170682668685913e-02,6.555299162864685059e-01,3.333289325237274170e-01,2.617999911308288574e-01,-1.202606409788131714e-01,-7.578096389770507812e-01,8.066825866699218750e-01,-6.138029098510742188e-01,7.429466247558593750e-01,2.704306244850158691e-01,1.158035919070243835e-01,-4.142568707466125488e-01,5.037960410118103027e-01,1.152530908584594727e+00,-2.779227793216705322e-01
